region,maker,model,national,local,convNational,convLocal
오산시,폴스타오토모티브코리아,Polestar 4 Coupe Rear Motor,1810000,840000,360000,110000
오산시,현대자동차,ELECTRIFIED G80,2700000,1260000,540000,160000
오산시,현대자동차,ELECTRIFIED GV70 AWD 19인치,2610000,1210000,520000,160000
오산시,현대자동차,ELECTRIFIED GV70 AWD 20인치,2450000,1140000,490000,150000
오산시,현대자동차,GV60 스탠다드 2WD 19인치,2850000,1330000,570000,170000
오산시,현대자동차,GV60 스탠다드 AWD 19인치,2720000,1260000,540000,160000
오산시,현대자동차,GV60 스탠다드 AWD 20인치,2610000,1210000,520000,160000
오산시,현대자동차,더 뉴 아이오닉5 2WD 롱레인지 19인치,5640000,2630000,1000000,300000
오산시,현대자동차,더 뉴 아이오닉5 2WD 롱레인지 19인치 빌트인 캠 미적용,5670000,2640000,1000000,300000
오산시,현대자동차,더 뉴 아이오닉5 2WD 롱레인지 20인치,5590000,2600000,1000000,300000
오산시,현대자동차,더 뉴 아이오닉5 2WD 롱레인지 N라인 20인치,5410000,2520000,1000000,300000
오산시,현대자동차,더 뉴 아이오닉5 2WD 스탠다드 19인치,4830000,2250000,970000,290000
오산시,현대자동차,더 뉴 아이오닉5 AWD 롱레인지 19인치,5580000,2600000,1000000,300000
오산시,현대자동차,더 뉴 아이오닉5 AWD 롱레인지 20인치,5320000,2480000,1000000,300000
오산시,현대자동차,더 뉴 아이오닉5 AWD 롱레인지 N라인 20인치,5100000,2380000,1000000,300000
오산시,현대자동차,더 뉴 아이오닉6 2WD 롱레인지 18인치,5700000,2660000,1000000,300000
오산시,현대자동차,더 뉴 아이오닉6 2WD 롱레인지 20인치,5700000,2660000,1000000,300000
오산시,현대자동차,더 뉴 아이오닉6 2WD 롱레인지 N라인 20인치,5700000,2660000,1000000,300000
오산시,현대자동차,더 뉴 아이오닉6 2WD 스탠다드 18인치,5600000,2610000,1000000,300000
오산시,현대자동차,더 뉴 아이오닉6 AWD 롱레인지 18인치,5700000,2660000,1000000,300000
오산시,현대자동차,더 뉴 아이오닉6 AWD 롱레인지 20인치,5530000,2580000,1000000,300000
오산시,현대자동차,더 뉴 아이오닉6 AWD 롱레인지 N라인 20인치,5370000,2500000,1000000,300000
오산시,현대자동차,스타리아 라운지 일렉트릭 7인승,2290000,1060000,460000,140000
오산시,현대자동차,스타리아 리무진 일렉트릭 6인승,2290000,1060000,460000,140000
오산시,현대자동차,아이오닉6 N,2500000,1160000,500000,150000
오산시,현대자동차,아이오닉9 성능형 AWD,2720000,1260000,540000,160000
오산시,현대자동차,아이오닉9 항속형 2WD,2740000,1270000,550000,170000
오산시,현대자동차,아이오닉9 항속형 AWD,2710000,1260000,540000,160000
오산시,현대자동차,캐스퍼 일렉트릭 기본형 15인치,4900000,2280000,980000,290000
오산시,현대자동차,캐스퍼 일렉트릭 크로스 17인치,4870000,2270000,970000,290000
오산시,현대자동차,캐스퍼 일렉트릭 항속형 15인치,4900000,2280000,980000,290000
오산시,현대자동차,캐스퍼 일렉트릭 항속형 17인치(라운지포함),4900000,2280000,980000,290000
오산시,현대자동차,코나 일렉트릭 2WD 롱레인지 17인치,5140000,2390000,1000000,300000
오산시,현대자동차,코나 일렉트릭 2WD 롱레인지 17인치 빌트인 캠 미적용,5140000,2390000,1000000,300000
오산시,현대자동차,코나 일렉트릭 2WD 롱레인지 19인치,4590000,2140000,920000,280000
오산시,현대자동차,코나 일렉트릭 2WD 스탠다드 17인치,4370000,2030000,870000,260000
시흥시,BMW,MINI Aceman E,4000000,1600000,800000,240000
시흥시,BMW,MINI Aceman SE,4000000,1600000,800000,240000
시흥시,BMW,MINI Cooper SE,3960000,1580000,790000,240000
시흥시,BMW,MINI Countryman E,2170000,860000,430000,130000
시흥시,BMW,MINI Countryman SE ALL4,2030000,810000,410000,120000
시흥시,BMW,MINI JCW Aceman E,1970000,780000,390000,120000
시흥시,BMW,MINI JCW E,1910000,760000,380000,110000
시흥시,BMW,i4 M60 LCI (71HD),2330000,930000,470000,140000
시흥시,BMW,i4 eDrive 40 LCI(21HD),2440000,970000,490000,150000
시흥시,BMW,i4 eDrive 40 LCI(61HD),2560000,1020000,510000,150000
시흥시,BMW,i5 eDrive 40,2620000,1040000,520000,160000
시흥시,BMW,iX1 eDrive20,2120000,840000,420000,130000
시흥시,BMW,iX1 eDrive20(11HM),2350000,940000,470000,140000
시흥시,BMW,iX1 xDrive30,1920000,760000,380000,110000
시흥시,BMW,iX2 eDrive20,2140000,850000,430000,130000
시흥시,BMW,iX2 eDrive20(71GN),2390000,950000,480000,140000
시흥시,BMW,iX3 50 xDrive,2750000,1100000,550000,170000
시흥시,기아,EV3 GT,2480000,990000,500000,150000
시흥시,기아,EV3 롱레인지 2WD 17인치,5550000,2220000,1000000,300000
시흥시,기아,EV3 롱레인지 2WD 19인치,5550000,2220000,1000000,300000
시흥시,기아,EV3 롱레인지 4WD 19인치,5390000,2150000,1000000,300000
시흥시,기아,EV3 스탠다드 2WD,4690000,1870000,940000,280000
시흥시,기아,EV4 GT,2550000,1020000,510000,150000
시흥시,기아,EV4 롱레인지 2WD 17인치,5550000,2220000,1000000,300000
시흥시,기아,EV4 롱레인지 2WD 19인치,5550000,2220000,1000000,300000
시흥시,기아,EV4 롱레인지 4WD 19인치,5540000,2210000,1000000,300000
시흥시,기아,EV4 롱레인지 GTL 2WD 19인치,5550000,2220000,1000000,300000
시흥시,기아,EV4 스탠다드 2WD 17인치,5120000,2040000,1000000,300000
시흥시,기아,EV4 스탠다드 2WD 19인치,4810000,1920000,960000,290000
시흥시,기아,EV5 GT,2320000,920000,460000,140000
시흥시,기아,EV5 롱레인지 2WD,5520000,2200000,1000000,300000
시흥시,기아,EV5 롱레인지 4WD 18인치,4990000,1990000,1000000,300000
시흥시,기아,EV5 롱레인지 4WD 19인치,4930000,1970000,990000,300000
시흥시,기아,EV9 GT,2450000,980000,490000,150000
시흥시,기아,EV9 롱레인지 2WD 19인치,2700000,1080000,540000,160000
시흥시,기아,EV9 롱레인지 2WD 20인치,2680000,1070000,540000,160000
시흥시,기아,EV9 롱레인지 4WD 19인치,2540000,1010000,510000,150000
시흥시,기아,EV9 롱레인지 4WD 21인치,2600000,1040000,520000,160000
시흥시,기아,EV9 롱레인지 GTL 4WD 21인치,2520000,1000000,500000,150000
시흥시,기아,EV9 스탠다드,2370000,940000,470000,140000
시흥시,기아,PV5 패신저 5인승 롱레인지,4580000,1830000,920000,280000
시흥시,기아,Pv5 WAV(비용 미지원),6480000,2590000,1000000,300000
시흥시,기아,Pv5 WAV(비용 지원),4480000,1790000,900000,270000
시흥시,기아,(단종)The all-new Kia Niro EV,4890000,1950000,980000,290000
시흥시,기아,더뉴EV6 롱레인지 2WD 19인치,5700000,2280000,1000000,300000
시흥시,기아,더뉴EV6 롱레인지 2WD 20인치,5590000,2230000,1000000,300000
시흥시,기아,더뉴EV6 롱레인지 4WD 19인치,5610000,2240000,1000000,300000
시흥시,기아,더뉴EV6 롱레인지 4WD 20인치,5320000,2120000,1000000,300000
시흥시,기아,더뉴EV6 스탠다드,5010000,2000000,1000000,300000
시흥시,기아,레이 EV 2WD 14인치 1인승 밴,4570000,1820000,910000,270000
시흥시,기아,레이 EV 2WD 14인치 2인승 밴,4570000,1820000,910000,270000
시흥시,기아,레이 EV 2WD 14인치 4인승 승용,4570000,1820000,910000,270000
